"first_name","last_name","years"
"Ebbe","Schaaf","1986"
"Masamitsu","Thorelli","1986"
"Weicheng","Kaelbling","1986"
"Muneo","Piancastelli","1986"
"Martine","Eastman","1986"
"Neven","Highland","1986"
"Ult","Schmittgen","1986"
"Tze","Poupard","1986"
"Bartek","Lieblein","1986"
"Roddy","Gischer","1986"
"Shuji","Klerer","1986"
"Odinaldo","Feinberg","1986"
"Sivanarayana","Ferretti","1986"
"Zvonko","Stanfel","1986"
"Prasadram","Fordan","1986"
"Lunjin","Giveon","1986"
"Jinya","Kamber","1986"
"Dannz","Ozery","1986"
"Bernt","Baak","1986"
"Deniz","Famili","1986"
"Arne","Madeira","1986"
"Bogdan","Quadeer","1986"
"Qunsheng","Doering","1986"
"Hironoby","Hettesheimer","1986"
"Tua","Haumacher","1986"
"Deborah","Hegner","1986"
"Shaunak","Apsitis","1986"
"Maia","Kambil","1986"
"Chanjung","Vesna","1986"
"Goo","Versino","1986"
"Roselyn","Mitina","1986"
"Marke","Krohn","1986"
"Gretta","Huttel","1986"
"Mabry","Camarinopoulos","1986"
"Rosine","Cooley","1986"
"Kiyokazu","Mattern","1986"
"Christoper","Bottner","1986"
"Hatsukazu","Thibadeau","1986"
"Ibibia","Ozeki","1986"
"Chaoyi","Kowalchuk","1986"
"Utpal","Wolniewicz","1986"
"Giri","Vecchi","1986"
"Ymte","Zongker","1986"
"Munir","Caine","1986"
"Leif","dAstous","1986"
"Aleksandar","Erev","1986"
"Zhiguo","Stellhorn","1986"
"Jiang","Terkki","1986"
"Richara","Yurek","1986"
"Pranas","Cunliffe","1986"
"Matk","Krzyzanowski","1986"
"Jixiang","Luef","1986"
"Nimmagadda","Ramamoorthy","1986"
"Eckart","Asmuth","1986"
"Barun","Rabehasaina","1986"
"Jaroslava","Pocchiola","1986"
"Horward","Hiraishi","1986"
"Nimmagadda","Crouzet","1986"
"Mark","Azulay","1986"
"Renee","Dehkordi","1986"
"Yongqiao","Rosti","1986"
"Serap","Gill","1986"
"Aris","Puppe","1986"
"Yongmin","Sidhu","1986"
"Sangeeta","Fabrizio","1986"
"Mohan","Picht","1986"
"Bernice","Sichman","1986"
"Tze","Itschner","1986"
"Dung","Hennings","1986"
"Zhongwei","Bernatsky","1986"
"Bangqing","Yavatkar","1986"
"Margo","Duclos","1986"
"Oddvar","Pillow","1986"
"Ulises","DuBourdieux","1986"
"Kellyn","Sethi","1986"
"Magy","Kakkad","1986"
"Zhensheng","Hegner","1986"
"Howell","Katiyar","1986"
"Satyanarayana","Laventhal","1986"
"Jaihie","Crooks","1986"
"Ottavia","Mukaidono","1986"
"Adin","Matheson","1986"
"Abdelkader","Veldwijk","1986"
"Jeanne","Gischer","1986"
"Leaf","Bolsens","1986"
"Katsuo","Vigier","1986"
"Taisook","Rousseau","1986"
"Sudhanshu","Bugrara","1986"
"DeForest","Pluym","1986"
"Noritoshi","Streit","1986"
"Weiru","Junot","1986"
"Gully","Murtagh","1986"
"DeForest","Bratten","1986"
"Rosalyn","Talmor","1986"
"Hailing","Begiun","1986"
"Mansur","Legleitner","1986"
"Tooru","Verspoor","1986"
"Heather","Biran","1986"
"Arvind","Showalter","1986"
"Masami","Haldar","1986"
"Masoud","Heijenga","1986"
"Parto","Bamford","1986"
"Margareta","Spataro","1986"
"Lidong","Neiman","1986"
"Zejun","Solovay","1986"
"Aram","Foote","1986"
"Huai","Jiafu","1986"
"Tristan","Cmelik","1986"
"Yakichi","Garnier","1986"
"Shaunak","Kaelbling","1986"
"Owen","Schieder","1986"
"Ohad","Rossi","1986"
"Kazuhiko","Lichtman","1986"
"Heekeun","Maksimenko","1986"
"Turgut","Anido","1986"
"Unal","Baig","1986"
"Nectarios","Falck","1986"
"Danco","Sidje","1986"
"Terresa","Guardalben","1986"
"Tomofumi","Lalonde","1986"
"Rafail","Bultermann","1986"
"Mahmut","Vendrig","1986"
"Yuriy","Clemencon","1986"
"Evgueni","Shanbhogue","1986"
"Filipp","Sridhar","1986"
"Oksana","Talmor","1986"
"Arno","Feldmann","1986"
"Abdulah","Gill","1986"
"Nobuyoshi","Ruemmler","1986"
"Masali","Feldmann","1986"
"Mingzeng","Przulj","1986"
"Ger","Masand","1986"
"Gully","Karnin","1986"
"Abdulah","Shackel","1986"
"Baruch","Salvesen","1986"
"Torsten","Macedo","1986"
"Roddy","Penz","1986"
"Yannik","Adachi","1986"
"Naftaly","Eppinger","1986"
"Alois","Pettey","1986"
"Saniya","Klerer","1986"
"Chikara","Engelmann","1986"
"Mokhtar","Bernatsky","1986"
"Khedija","Vernadat","1986"
"Thodoros","Templeman","1986"
"Cullen","Janetzko","1986"
"Zorica","Lundstrom","1986"
"Takahiro","Goodrum","1986"
"Bartek","Zielinski","1986"
"Torsten","Akazan","1986"
"Suzette","Engberts","1986"
"Carrsten","Whitcomb","1986"
"Uzi","Renear","1986"
"Yechiam","Nastansky","1986"
"Anestis","Pramanik","1986"
"Ohad","Bridgland","1986"
"Yonghong","Kossowski","1986"
"Yuqun","Pleszkun","1986"
"Zhenbing","Rebaine","1986"
"Christ","Vendrig","1986"
"Ronghao","Zobel","1986"
"Kousuke","Schaft","1986"
"Seshu","Bodoff","1986"
"Masaki","Jullig","1986"
"Jessie","Marshall","1986"
"Chirstian","Spinelli","1986"
"Tommaso","Mayerwieser","1986"
"Kenroku","Hardjono","1986"
"Goncalo","Fraisse","1986"
"Chenye","McAffer","1986"
"Saeko","Verspoor","1986"
"Ziya","Etalle","1986"
"Gad","Zykh","1986"
"Odysseas","Anick","1986"
"Xianlong","Krybus","1986"
"Wojceich","Constantine","1986"
"Kwangyoen","Swiss","1986"
"Saddek","Bernardeschi","1986"
"Shaz","Ohori","1986"
"Magy","Lortz","1986"
"Takushi","Schneeberger","1986"
"Wilmer","Slobodova","1986"
"Houman","Ishibashi","1986"
"Pranjal","Kroll","1986"
"Christophe","Kakkad","1986"
"Mitchel","Lubachevsky","1986"
"Tsz","Zaumen","1986"
"Dietrich","Cooley","1986"
"Shigehito","Pauthner","1986"
"Fatemeh","Francisci","1986"
"Steve","Busillo","1986"
"Deniz","Biros","1986"
"Luigi","Besancenot","1986"
"Arvind","Swen","1986"
"Mario","Eastman","1986"
"Godehard","Ramaiah","1986"
"Perla","Mellouli","1986"
"Uta","Rosiles","1986"
"Nishit","Oaver","1986"
"Georgi","Bolsens","1986"
"Seshu","Comte","1986"
"Yurij","Mahmud","1986"
"Mohua","Miake","1986"
"Dante","Rotem","1986"
"Chanjung","Breugel","1986"
"Basant","Yoshizawa","1986"
"Dung","Wroclawski","1986"
"Georgy","DeMori","1986"
"Claude","Bresenham","1986"
"Mario","Gopalakrishnan","1986"
"Halsur","Boudaillier","1986"
"Sigeru","Birnbaum","1986"
"Bartek","Setia","1986"
"Yoshinari","Hasenauer","1986"
"Torsten","Radivojevic","1986"
"Barry","Zykh","1986"
"Elzbieta","Kawashima","1986"
"Arup","Emiris","1986"
"Achilleas","Radwan","1986"
"Toshimitsu","Steinauer","1986"
"Hatsukazu","Maquelin","1986"
"Poorav","Parhami","1986"
"Menkae","Aamodt","1986"
"Shaowei","Bruckman","1986"
"Aron","Krider","1986"
"Sreenivas","Conta","1986"
"Manohar","Morrey","1986"
"Junsik","Chartres","1986"
"Xuejun","Lanphier","1986"
"Xiaoqiang","Assaf","1986"
"Marc","Verspoor","1986"
"Heon","Zeidenstein","1986"
"Yuguang","Lortz","1986"
"Poorav","Basagni","1986"
"Alper","Bennis","1986"
"Sivanarayana","Makinen","1986"
"Stepehn","Bondorf","1986"
"Sariel","Salverda","1986"
"Bedir","Conry","1986"
"Florian","Welham","1986"
"Fai","England","1986"
"Yinghua","Yoshimura","1986"
"Hironobu","Kakkad","1986"
"Roselyn","Uhrig","1986"
"Etsuo","Benzaken","1986"
"Kersti","Carrere","1986"
"Gay","Ellozy","1986"
"Chuanyi","Nilsson","1986"
"Shim","Lupu","1986"
"Shahaf","Spell","1986"
"Kazuhiro","Pews","1986"
"Huican","Picht","1986"
"Ranga","Comellas","1986"
"Shirish","Pepe","1986"
"Leah","Underwood","1986"
"Subhada","Engberts","1986"
"Susuma","Deverell","1986"
"Kauko","Karnin","1986"
"Phillip","Rosenbaum","1986"
"Rafols","Shokrollahi","1986"
"Toney","Anido","1986"
"Hsiangchu","Narahara","1986"
"Zhaofang","Rodham","1986"
"Matk","Debuse","1986"
"Chinho","Sinicrope","1986"
"Hercules","Schueller","1986"
"Nakhoon","Gargeya","1986"
"Tonia","Kopetz","1986"
"Toong","Bakhtari","1986"
"Paddy","Ibel","1986"
"Aemilian","Barbanera","1986"
"Tetsushi","Boissier","1986"
"Alain","Schnabel","1986"
"Jacqueline","Barvinok","1986"
"Gill","Barreiro","1986"
"Yongqiao","Alameldin","1986"
"Elvia","Nitto","1986"
"Yongmao","Fritzsche","1986"
"Tonny","Gente","1986"
"Gad","Daescu","1986"
"Mayumi","Begiun","1986"
"Ute","Rebaine","1986"
"Yoshinari","Vieth","1986"
"Manu","Braunmuhl","1986"
"Henk","Barriga","1986"
"Martien","Zultner","1986"
"Kazuhisa","Gyimothy","1986"
"Christoper","Showalter","1986"
"Adel","Salvesen","1986"
"Tua","Gulla","1986"
"Remco","Nastansky","1986"
"Mamdouh","Erez","1986"
"Tetsurou","Sluis","1986"
"Kish","Zuberek","1986"
"Cullen","Irland","1986"
"Dante","Frezza","1986"
"Toshimori","Comellas","1986"
"Yifei","Pellegrinelli","1986"
"Sachio","Jahnichen","1986"
"Kayoko","Nitto","1986"
"Narain","Kawashima","1986"
"Mingdong","Ramalingam","1986"
"Sushant","Chappelet","1986"
"Rafail","Pelc","1986"
"Xianlong","Maksimenko","1986"
"Sakthirel","Pettis","1986"
"Sven","Dolinsky","1986"
"Bangqing","Tsunoo","1986"
"Kwangsub","Alvarado","1986"
"Rafols","Oskamp","1986"
"Radhakrishnan","Lally","1986"
"Shigehiro","Haldar","1986"
"Shay","Menyhert","1986"
"Wilmer","Whittlesey","1986"
"Karlis","Perin","1986"
"Geoff","Luan","1986"
"Ugo","Chappelet","1986"
"Anneli","Furedi","1986"
"Fayez","Yurek","1986"
"Naftaly","Berztiss","1986"
"Deborah","Petereit","1986"
"Arie","Kamble","1986"
"Elrique","Shobatake","1986"
"Masami","Eterovic","1986"
"Foong","Gonthier","1986"
"Clyde","Jumpertz","1986"
"Shuji","Bolsens","1986"
"Garnet","Schapire","1986"
"Angus","Scallan","1986"
"Danil","Furedi","1986"
"Ulises","Navazio","1986"
"Kyoichi","Chorvat","1986"
"Arumugam","Ramsay","1986"
"Jessie","Otillio","1986"
"Divier","Picel","1986"
"Mary","Munro","1986"
"Phule","Remmele","1986"
"Weiyi","Chorvat","1986"
"Janche","Schrift","1986"
"Stella","Legleitner","1986"
"Troy","Neimat","1986"
"Fumino","Kaiserswerth","1986"
"Nadjib","Swift","1986"
"Foong","Snyers","1986"
"Utpal","Litvinov","1986"
"Ziya","Shihab","1986"
"Naftali","Pettis","1986"
"Bernice","Engelmann","1986"
"Brewster","Weedon","1986"
"Yuuichi","Swab","1986"
"Morrie","Thombley","1986"
"Yurii","Pintelas","1986"
"Patricio","Perng","1986"
"Kirk","Henseler","1986"
"Goo","Boguraev","1986"
"Oldrich","Cronan","1986"
"Nahum","Cappelletti","1986"
"Tetsushi","Gimbel","1986"
"Uta","Jayawardene","1986"
"Snehasis","Bashian","1986"
"Shirish","Delgrange","1986"
"Peternela","Matzen","1986"
"Rosella","Pargaonkar","1986"
"Xiahua","Riefers","1986"
"Ibibia","Conde","1986"
"Oksana","Brandsma","1986"
"Tooru","Kossowski","1986"
"Jaques","Turnbull","1986"
"Hidefumi","Cesareni","1986"
"Moni","Silva","1986"
"Alejandra","Rosaz","1986"
"Shaowei","Kalefeld","1986"
"Giap","Farrel","1986"
"Ymte","Spinelli","1986"
"Teruyuki","Shackel","1986"
"Djenana","Gerteisen","1986"
"Sasan","Stifter","1986"
"Niranjan","Markovitch","1986"
"Almudena","Liedekerke","1986"
"Zvonko","Templeman","1986"
"Sugwoo","Rodiger","1986"
"Claudi","Comte","1986"
"Paddy","Katiyar","1986"
"Tru","Kirkerud","1986"
"Yucai","Fabrizio","1986"
"Selwyn","Sluis","1986"
"Fox","Lanphier","1986"
"Xiaoheng","Falster","1986"
"Anneke","Perly","1986"
"Berna","Ruemmler","1986"
"Yonghoan","Standera","1986"
"Wilmer","Merks","1986"
"Jouko","Restivo","1986"
"Vitali","Plump","1986"
"Valery","Ranze","1986"
"Sreenivas","Bennis","1986"
"Jayson","Perelgut","1986"
"Margareta","Chorvat","1986"
"Bodo","Linares","1986"
"Ger","Alblas","1986"
"Sailaja","Bernick","1986"
"Aris","Walstra","1986"
"Chenyi","Michaeli","1986"
"Parviz","Petersohn","1986"
"Wayne","Zeidenstein","1986"
"Yakichi","Pezzoli","1986"
"Phuoc","Bernatsky","1986"
"DeForest","Schneeberger","1986"
"Gil","Lunn","1986"
"Prasadram","Gomatam","1986"
"Xiaoqiu","Ramalingam","1986"
"Maik","Cochrane","1986"
"Naraig","Coney","1986"
"Masami","Cochrane","1986"
"Chanjung","Munro","1986"
"Guozhong","Alvarado","1986"
"Tzvetan","Walston","1986"
"Souichi","Barbanera","1986"
"Fumiko","Mandell","1986"
"Zengping","Nourani","1986"
"Dmitri","Wixon","1986"
"Eckart","Rodiger","1986"
"Vivian","Papastamatiou","1986"
"Mountaz","Gubsky","1986"
"Brendon","Attimonelli","1986"
"Amstein","Byoun","1986"
"Hatem","Couchot","1986"
"Minghong","Crooks","1986"
"Mostafa","Pardalos","1986"
"Achilleas","Demos","1986"
"Collette","Ravishankar","1986"
"Przemyslawa","Schlumberger","1986"
"Manton","Vieth","1986"
"Uta","Shackell","1986"
"Jinya","Naudin","1986"
"Bangqing","Kakkad","1986"
"Vincent","Einsfeld","1986"
"Heejo","Usery","1986"
"Aemilian","Fargier","1986"
"Ramalingam","Ranst","1986"
"Luerbio","Garigliano","1986"
"Rosine","Ponthieu","1986"
"Zhenbing","Pettit","1986"
"Radhia","Magalhaes","1986"
"Samphel","Eickenmeyer","1986"
"Sanjit","Genther","1986"
"Francesca","Fujisawa","1986"
"Matt","Colorni","1986"
"Eric","Binding","1986"
"Shahaf","Sambasivam","1986"
"Heng","Kaminger","1986"
"Kristof","Peek","1986"
"Hilari","Makrucki","1986"
"Jungsoon","Bail","1986"
"Josyula","Oehlmann","1986"
"Shir","Serra","1986"
"Xiaopeng","Solovay","1986"
"Lijie","Schlenzig","1986"
"Franziska","Erev","1986"
"Jaewon","Serre","1986"
"Boalin","Salinas","1986"
"Shao","Schmezko","1986"
"Sven","Hartvigsen","1986"
"Jeanne","Schiper","1986"
"Krassimir","Gien","1986"
"Raimond","Polupanov","1986"
"Chenye","Baalen","1986"
"Florian","Pezzoli","1986"
"Weiye","Gimbel","1986"
"Tetsurou","DuCasse","1986"
"Inderjeet","Mullainathan","1986"
"Guoxiang","Ginneken","1986"
"Ranga","Khalid","1986"
"Pasqua","Boguraev","1986"
"Nakhoon","Suessmith","1986"
"Hyuckchul","Kavraki","1986"
"Susuma","Beerel","1986"
"Halsur","Anido","1986"
"Hironoby","Sabnani","1986"
"Mohit","Quaggetto","1986"
"Marsal","Heystek","1986"
"Lihong","Pero","1986"
"Piyawadee","Chiola","1986"
"Shaowen","Plessier","1986"
"Makato","Kadhim","1986"
"Valery","Iacovou","1986"
"Shaleah","Zumaque","1986"
"Fumiko","Krybus","1986"
"Gadiel","Usery","1986"
"Tonia","Luiz","1986"
"Kiyotoshi","Emden","1986"
"Arlette","Yemenis","1986"
"Sasan","Egerstedt","1986"
"Christoper","Debuse","1986"
"Lillian","Knightly","1986"
"Sajjan","Panwar","1986"
"Clyde","Doering","1986"
"Arne","Gimbel","1986"
"Houman","Jarecki","1986"
"Rosine","Masand","1986"
"Duro","Carrere","1986"
"Guiseppe","Iisaku","1986"
"Billur","Radhakrishnan","1986"
"Atilio","Syrzycki","1986"
"Padma","Motley","1986"
"Girolamo","Mundy","1986"
"Nevio","Valette","1986"
"Isaac","Hofstetter","1986"
"Jovan","Erie","1986"
"Raimond","Srimani","1986"
"Leaf","Takanami","1986"
"Paris","Zobel","1986"
"Xiong","Ariola","1986"
"Kiyokazu","Mitsuhashi","1986"
"Janalee","Loncour","1986"
"Premsyl","Stassinopoulos","1986"
"Sudharsan","Bratten","1986"
"Jackson","Thebaut","1986"
"Zeydy","Ramalingam","1986"
"Falguni","Felcyn","1986"
"Ziyad","Zeidenstein","1986"
"Udi","Peek","1986"
"Tommaso","Perelgut","1986"
"Xuedong","Falck","1986"
"Bokyung","Rajaraman","1986"
"Sachem","Hasham","1986"
"Constantino","Merks","1986"
"Ennio","Perng","1986"
"Aron","Munos","1986"
"Frederique","Hooghiemstra","1986"
"Satoru","Schwartzbauer","1986"
"Sreekrishna","Murtha","1986"
"Kauko","Schaft","1986"
"Oscal","Nilsson","1986"
"Xiaopeng","Itzigehl","1986"
"Mostafa","Chinen","1986"
"Moss","Oppitz","1986"
"Hyuckchul","Loncour","1986"
"Zhonghua","Thombley","1986"
"Hyuncheol","Brendel","1986"
"Subhada","Zlotek","1986"
"Alejandro","Sudbeck","1986"
"Poorav","Speckmann","1986"
"Shugo","Zallocco","1986"
"Zeljko","Dratva","1986"
"Aleksandar","Litzkow","1986"
"Sakthirel","Zastre","1986"
"Hideo","Matteis","1986"
"Mohit","Swen","1986"
"Amstein","Schnelling","1986"
"Maha","Showalter","1986"
"Genevieve","Bakhtari","1986"
"Akeel","Lammel","1986"
"Hongzhu","Ruemmler","1986"
"Seongbae","Thibadeau","1986"
"Baruch","Murtagh","1986"
"Uwe","Streit","1986"
"Hatem","Miake","1986"
"Remmert","Orsini","1986"
"Rosita","Eiron","1986"
"Yaghout","Bala","1986"
"Guadalupe","Farrow","1986"
"Jeanne","Schlegelmilch","1986"
"Shushma","Kropatsch","1986"
"Mohamadou","Danley","1986"
"Subbu","Esteva","1986"
"Maria","Choobineh","1986"
"Gritta","Barriga","1986"
"Richara","Suri","1986"
"Fay","Collavizza","1986"
"Perla","Highland","1986"
"Mihalis","Mawatari","1986"
"Tonny","Kalsbeek","1986"
"Gen","Kobuchi","1986"
"Flemming","Kamber","1986"
"Yechiam","Buescher","1986"
"Uma","Lundstrom","1986"
"Zeljko","Cannata","1986"
"Maris","Harnett","1986"
"Xiaocheng","Heuter","1986"
"Raimond","Backhouse","1986"
"Mong","Keirsey","1986"
"Zvonko","Smeets","1986"
"Yuuichi","Provine","1986"
"Mayuko","Impagliazzo","1986"
"Thodoros","Seghrouchni","1986"
"Sachem","Decaestecker","1986"
"Panayotis","Birjandi","1986"
"Claude","Mayerwieser","1986"
"Zhilian","Luby","1986"
"Moto","Rosch","1986"
"Geraldo","Callaway","1986"
"Kousuke","Dichev","1986"
"Kwan","Maksimenko","1986"
"Dipankar","Kitai","1986"
"Makato","Biron","1986"
"Jiong","Azevdeo","1986"
"Berna","Bernatsky","1986"
"Yuichiro","Openshaw","1986"
"Ziyad","Rusterholz","1986"
"Volkmar","Shrader","1986"
"Radhia","Steinauer","1986"
"Radoslaw","Herber","1986"
"Kirk","Baig","1986"
"Tsz","DeMori","1986"
"Shahar","Narwekar","1986"
"Unal","Kuzuoka","1986"
"Kellyn","Bade","1986"
"Yishai","Frolund","1986"
"Hilari","Ballarin","1986"
"Radoslaw","Mundy","1986"
"Zhongwei","Rindone","1986"
"Noritoshi","Erez","1986"
"Parviz","Munch","1986"
"Hidde","Peng","1986"
"Tadahiro","Lichtman","1986"
"Akhilish","Kakkar","1986"
"Sverrir","Zumaque","1986"
"Janalee","Chleq","1986"
"Francoise","Yurek","1986"
"Leucio","Raoux","1986"
"Jeane","Matheson","1986"
"Fumitake","Kriebel","1986"
"Danil","Matteis","1986"
"Kazuhito","Shobatake","1986"
"Morrie","Cyre","1986"
"Terresa","Weedon","1986"
"Yakkov","Luef","1986"
"Marek","Brickell","1986"
"Mohd","Randt","1986"
"Hugo","Trelles","1986"
"Nathalie","Schiper","1986"
"Masato","Braccini","1986"
"Mang","Chelton","1986"
"Ymte","Kaelbling","1986"
"Yuping","Takkinen","1986"
"Ekawit","Staelin","1986"
"Kersti","Wiegley","1986"
"Torsten","McClure","1986"
"Naftali","Marshall","1986"
"Kazuhiko","Berendt","1986"
"Ulises","Hemaspaandra","1986"
"Katsuyuki","Gente","1986"
"Shunichi","Benner","1986"
"Subhada","Murtha","1986"
"Uli","Anick","1986"
"Hitomi","Bernatsky","1986"
"Soenke","Stassinopoulos","1986"
"Kauko","Syang","1986"
"Yoshinari","Nanard","1986"
"Lillian","Baar","1986"
"Mircea","Chappelet","1986"
"Gina","Alblas","1986"
"Adly","Nollmann","1986"
"Yaghout","Christ","1986"
"Gurbir","Rando","1986"
"Mong","Zolotykh","1986"
"Lijie","Kadhim","1986"
"Mototsugu","Zolotykh","1986"
"Danel","Pardalos","1986"
"Fumiyo","Lupu","1986"
"Masami","Gimarc","1986"
"Kenroku","Kavvadias","1986"
"Phillip","Beutelspacher","1986"
"Conor","Lakshmanan","1986"
"JoAnna","Sudkamp","1986"
"Chaoyi","Ginneken","1986"
"Hironoby","Chiola","1986"
"Falguni","Krybus","1986"
"Hiroyasu","Sadowsky","1986"
"Fen","Buescher","1986"
"Hideo","Schmittgen","1986"
"Apostol","Miculan","1986"
"Vesna","Peng","1986"
"Along","Borstler","1986"
"Tomofumi","Michaeli","1986"
"Armond","Wynblatt","1986"
"Prasadram","Edelhoff","1986"
"Sadun","Demir","1986"
"Hyuckchul","Penttonen","1986"
"Krister","Jiafu","1986"
"Munehiko","Glowinski","1986"
"Jongsuk","Milicic","1986"
"Yuchang","Eldridge","1986"
"Yishai","Kobuchi","1986"
"Nobuyoshi","Paludetto","1986"
"Uri","Underwood","1986"
"Ult","Brookner","1986"
"Boutros","Lunn","1986"
"Yannik","Itzigehl","1986"
"Sashi","Thorelli","1986"
"Kwan","Wuwongse","1986"
"Guenter","Rettelbach","1986"
"Danny","Wendorf","1986"
"Chenyi","Liedekerke","1986"
"Leszek","Haraldson","1986"
"Guangming","Suessmith","1986"
"Hsiangchu","Serre","1986"
"Tommaso","Waleschkowski","1986"
"Shaunak","Itschner","1986"
"Kankanahalli","Yetto","1986"
"Lansing","Emmart","1986"
"Barna","Tiemann","1986"
"Radhika","Billawala","1986"
"Martine","Tsukuda","1986"
"Kish","Peha","1986"
"Sarita","Bennet","1986"
"Nalini","Scallan","1986"
"Francesca","Gini","1986"
"Ortrun","Vasanthakumar","1986"
"Shigeu","Leuchs","1986"
"Lihong","Gire","1986"
"Arvin","Chaudhuri","1986"
"Chiradeep","Paludetto","1986"
"Eric","Landherr","1986"
"Clyde","Trachtenberg","1986"
"Randy","Nitsch","1986"
"Sachar","Ressouche","1986"
"Elrique","Kavvadias","1986"
"Khue","VanScheik","1986"
"Jinya","Hiltgen","1986"
"Annemarie","Brobst","1986"
"Weiru","Angelov","1986"
"Hailing","Cummings","1986"
"Junichi","Lienhardt","1986"
"Shahar","Baez","1986"
"Qunsheng","Viele","1986"
"Chaoyi","Impagliazzo","1986"
"Matt","Rahier","1986"
"Rildo","Bierbaum","1986"
"Conrado","Marciano","1986"
"Constantijn","Pramanik","1986"
"Zito","Valiente","1986"
"Mihalis","Wrigley","1986"
"Vojin","Ouhyoung","1986"
"Sanjit","Kuhnemann","1986"
"Yinlin","Kornatzky","1986"
"Serge","Choobineh","1986"
"Kokou","Halevi","1986"
"Volkmar","Grabner","1986"
"Chuanti","Leaver","1986"
"Siddarth","Krogh","1986"
"Rance","Crabtree","1986"
"Shigehito","Rajala","1986"
"Guther","Stasinski","1986"
"Kish","Honglei","1986"
"Xuejia","Merle","1986"
"Vasilis","Jumpertz","1986"
"Xudong","Alpay","1986"
"Denis","Miara","1986"
"Jacopo","Murtagh","1986"
"Youngkon","Kabayashi","1986"
"Rance","Conde","1986"
"Yakichi","Codenie","1986"
"Ewing","Bednarek","1986"
"Khatoun","Grabner","1986"
"IEEE","McFarlin","1986"
"Stella","Stentiford","1986"
"Chikako","Kroha","1986"
"Shirish","Yamaashi","1986"
"Zongyan","Gips","1986"
"Kazuyasu","Manders","1986"
"Chuanti","Tempesti","1986"
"Woody","Montemayor","1986"
"Rafols","Peot","1986"
"Berthier","Perri","1986"
"Adit","Oberman","1986"
"Shuky","Aseltine","1986"
"Horward","Ernst","1986"
"Suvo","Kalsbeek","1986"
"Bernardo","Bahr","1986"
"Wilmer","Giaccio","1986"
"Yongmin","Kulisch","1986"
"Aamer","Sullins","1986"
"Yishai","Stafford","1986"
"Gudjon","Pollock","1986"
"Hidefumi","Peck","1986"
"Reinhold","Wrigley","1986"
"Mariusz","Langford","1986"
"Genevieve","Tagansky","1986"
"Jianhua","Pelc","1986"
"Danny","Gien","1986"
"Isamu","Krzyzanowski","1986"
"Conor","Aseltine","1986"
"Mamdouh","Dengi","1986"
"Steve","Krohm","1986"
"Sastry","Verspoor","1986"
"Odoardo","Frezza","1986"
"Noritoshi","Geffroy","1986"
"Genevieve","Provine","1986"
"Aral","Rajaraman","1986"
"Yuguang","Gaughan","1986"
"Valdiodio","Rassart","1986"
"Munehiko","Manders","1986"
"Conal","Uhrig","1986"
"Chandrasekaran","Gecsei","1986"
"Sadok","Ecklund","1986"
"Stafford","Veevers","1986"
"Ramalingam","Frezza","1986"
"Pranav","Luit","1986"
"Sadok","Steinauer","1986"
"Nigel","Sgarro","1986"
"Chiradeep","Tchuente","1986"
"Shunichi","Pluym","1986"
"Aamer","Lagarias","1986"
"Waiman","Encarnacion","1986"
"Luigi","Bakhtari","1986"
"Greger","Hennebert","1986"
"Luigi","Koblitz","1986"
"Shigehiro","Rodier","1986"
"Haldun","Speel","1986"
"Pintsang","Benzmuller","1986"
"Shirish","Gire","1986"
"Ottavia","Sidhu","1986"
"Basim","Sewelson","1986"
"Sajjan","Tasistro","1986"
"Constantijn","Dymetman","1986"
"Gregory","Rosaz","1986"
"Odysseas","Stemann","1986"
"Eldridge","Rijsenbrij","1986"
"Willard","Zobel","1986"
"Jiakeng","Delgrossi","1986"
"Chirstian","McClurg","1986"
"Munehiko","Sridhar","1986"
